Symbol,Name,Sector,Industry Name,Ind Group Rank,Exchange,Current Price,Price % Chg,Price $ Chg,Volume (1000s),Vol % Chg vs 50-Day,EPS Rating,RS Rating,Ind Group RS,SMR Rating,A/D Rating,Comp Rating
ATY,AcuityAds Holdings Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,2.84,-3.1,-0.09,130,-45.2,69,3,C-,B,D,39
BAOS,Baosheng Media Grp Hlgds,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,0.78,-7.1,-0.06,37,-72.4,9,2,C-,B,C-,7
BOMN,Boston Omaha Corp Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,25.37,-3.5,-0.92,71,-28.2,30,25,C-,D,D-,38
CCO,Clear Channel Outdoor Hd,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,2.94,-4.5,-0.14,1263,1,41,93,C-,-,B+,69
CIH,China Index Hldgs Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,1.02,-1,-0.01,22,-0.1,87,13,C-,A,D-,48
CREX,Creative Realities Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,1.47,-2,-0.03,2440,96.8,54,52,C-,E,C-,36
CRTO,Criteo SA Ads,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,35.85,0.2,0.06,368,39.1,85,90,C-,C,C,81
DMS,Digital Med Sol Inc Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,4.74,-2.9,-0.14,11,-69.4,45,13,C-,B,D,33
DSP,Viant Technology Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,7.66,-5.7,-0.47,75,-59.3,32,6,C-,B,C+,29
EEX,Emerald Holding Inc,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,3.35,-5.1,-0.18,54,-43.4,4,22,C-,B,B-,30
FLNT,Fluent Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,1.58,-2.2,-0.04,515,142,16,9,C-,C,D-,10
GAMB,Gambling.com Group Ltd,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,10.19,-7.8,-0.86,64,-34.9,39,89,C-,B,C+,67
HHS,Harte Hanks Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,6.53,-1.6,-0.11,9,-54.6,69,26,C-,-,B,46
ID,Parts Id Inc Cl A,BUSINS SVC,Comml Svcs-Advertising,132,AMEX,2.02,-3.8,-0.08,19,-72.2,9,3,C-,-,C-,2
IPG,Interpublic Group Of Cos,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,36.22,0,0.02,2416,-0.9,90,88,C-,B,C,89
ISIG,Insignia Systems Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,13.73,3.6,0.48,284,-96.1,27,99,C-,E,D,42
KBNT,Kubient Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,2.21,-3.6,-0.08,33,-69.8,45,11,C-,D,C,27
KSPN,Kaspien Holdings Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,8.23,9.7,0.73,19,445.5,30,4,C-,E,D+,10
LAMR,Lamar Advertising Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,110.82,0.3,0.32,255,6.6,82,81,C-,B,B-,88
MAX,Mediaalpha Inc Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,14.26,-2.6,-0.38,141,-24.1,8,12,C-,-,E,1
MCHX,Marchex Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,2.43,-2.8,-0.07,88,65.2,49,26,C-,E,B,35
MOBQ,Mobiquity Technologies,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,2.03,9.1,0.17,81,-80.2,25,12,C-,E,-,18
NCMI,National Cinemedia Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,2.66,-4,-0.11,357,-37.5,14,21,C-,-,D-,17
OB,Outbrain Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,12.54,-7.8,-1.06,498,175.3,42,20,C-,B,B-,42
OMC,Omnicom Group,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,77.5,1.4,1.1,741,-42.3,69,85,C-,B,B-,76
PUBM,Pubmatic Inc Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,26.37,-1.2,-0.32,917,-18.3,99,22,C-,A,D+,64
QNST,Quinstreet Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,15.84,-0.4,-0.06,178,-8.7,85,48,C-,B,B-,65
SGRP,Spar Group Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,1.25,0,0,89,-17.8,92,23,C-,C,B-,56
SRAX,Srax Inc Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,4.99,0,0,98,-13.4,42,77,C-,D,C,57
SST,System1 Inc Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,10.24,9.9,0.92,194,-63.8,58,37,C-,-,D,43
STGW,Stagwell Inc Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,7.46,0.1,0.01,101,-71.5,14,98,C-,-,B,54
STRN,Stran & Company Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,1.96,-7.4,-0.16,3702,26.4,39,10,C-,C,D,29
TBLA,Taboola.com Ltd,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,6.61,2.3,0.15,735,2.4,17,15,C-,B,D,28
THRY,Thryv Holdings Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,32.31,-1.3,-0.44,171,-22.2,98,93,C-,C,B-,90
TRKA,Troika Media Group Inc,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,1.12,-2.2,-0.03,72,-78.7,29,9,C-,E,C+,21
TTD,The Trade Desk Inc Cl A,BUSINS SVC,Comml Svcs-Advertising,132,NASDAQ,69.96,-1.6,-1.13,5803,39.1,99,39,C-,A,C,71
VVI,Viad Corp,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,36.35,-3,-1.14,46,-42.2,54,31,C-,D,E,38
WPP,W P P Plc Ads,BUSINS SVC,Comml Svcs-Advertising,132,NYSE,80.26,1.9,1.51,123,11.1,74,93,C-,C,D,82
ADV,Advantage Solutions Cl A,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,7.31,-0.5,-0.04,178,-45.1,16,21,C+,C,B,35
ATCX,Atlas Tech Conslnt Cl A,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,10.1,0.3,0.03,121,-17.9,21,39,C+,E,B,39
ATIF,A T I F Holdings Ltd,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,3.97,0.6,0.02,14,-33.7,27,32,C+,D,B+,37
BAH,Booz Allen Hamilton Cl A,BUSINS SVC,Comml Svcs-Consulting,107,NYSE,78.51,2.4,1.81,1103,92.1,84,33,C+,B,D+,64
BWMN,Bowman Consulting Group,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,16.18,-17.9,-3.52,68,169.8,39,96,C+,C,D+,72
CBZ,C B I Z Inc,BUSINS SVC,Comml Svcs-Consulting,107,NYSE,39,0.4,0.17,165,10.8,82,91,C+,B,B,91
CRAI,C R A International Inc,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,86.2,-0.8,-0.66,16,-29.5,99,77,C+,B,B-,88
EXPO,Exponent Inc,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,94.16,-0.3,-0.29,108,-7.6,92,37,C+,A,E,68
FCN,F T I Consulting Inc,BUSINS SVC,Comml Svcs-Consulting,107,NYSE,144.36,-0.4,-0.55,127,13.2,94,81,C+,B,B-,87
HURN,Huron Consulting Grp Inc,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,44.64,0.1,0.05,150,146.7,54,27,C+,D,B,46
ICFI,I C F International Inc,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,93.52,0.1,0.09,83,63.9,88,75,C+,C,E,71
III,Information Services Grp,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,6.82,2.2,0.15,255,-2.2,87,93,C+,B,E,75
LDOS,Leidos Holdings Inc,BUSINS SVC,Comml Svcs-Consulting,107,NYSE,90.25,1.9,1.68,459,-13.1,82,31,C+,B,D-,61
LTBR,Lightbridge Corp,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,5.81,-8.6,-0.55,133,-17.8,45,33,C+,-,B-,36
LYL,Dragon Victory Intl Ltd,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,1.27,21,0.22,382,580.7,2,16,C+,E,D-,4
MMS,Maximus Inc,BUSINS SVC,Comml Svcs-Consulting,107,NYSE,78.74,1.3,0.99,430,80.4,72,37,C+,B,C-,65
NISN,Nisun Intl EnterpriseDvl,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,1.55,-6.6,-0.11,58,-82.3,69,1,C+,A,E,33
NVEE,N V 5 Global Inc,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,104.38,-0.4,-0.43,40,-55.5,88,85,C+,C,D,75
REKR,Rekor Systems Inc,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,4.68,-4.6,-0.23,318,-35.9,15,4,C+,E,B,19
RGP,Resources Connection Inc,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,17.67,0.7,0.13,63,-47.6,97,90,C+,B,D-,91
SAIC,Science Applications Int,BUSINS SVC,Comml Svcs-Consulting,107,NYSE,83.95,2,1.61,150,-32.7,89,37,C+,B,D-,62
SSNT,Silversun Technologies,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,3.06,-7.3,-0.24,84,-39.5,30,9,C+,D,D-,21
STN,Stantec Inc,BUSINS SVC,Comml Svcs-Consulting,107,NYSE,53.44,0.6,0.32,57,0.9,80,87,C+,C,D,74
SWKH,S W K Holdings Corp,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,18.86,0.2,0.04,3,-84.1,76,88,C+,B,D+,86
VSEC,V S E Corp,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,50.5,-1.3,-0.65,25,32.7,56,88,C+,D,C,68
WFCF,Where Food Comes From,BUSINS SVC,Comml Svcs-Consulting,107,NASDAQ,12.75,3.2,0.39,68,954.4,78,33,C+,C,D-,56
ARC,A R C Document Solutions,BUSINS SVC,Comml Svcs-Document Mgmt,41,NYSE,3.28,-1.7,-0.06,76,-55.6,50,96,A-,E,C+,73
CMPR,Cimpress PLC,BUSINS SVC,Comml Svcs-Document Mgmt,41,NASDAQ,65.81,-0.6,-0.4,67,6,53,17,A-,-,E,31
IRM,Iron Mountain Inc,BUSINS SVC,Comml Svcs-Document Mgmt,41,NYSE,46.63,1.1,0.51,1094,-24.6,77,88,A-,B,A-,93
PBI,Pitney Bowes Inc,BUSINS SVC,Comml Svcs-Document Mgmt,41,NYSE,4.92,-5.7,-0.3,5539,302.5,25,17,A-,C,D,32
QUAD,Quad/Graphics Inc Cl A,BUSINS SVC,Comml Svcs-Document Mgmt,41,NYSE,4.42,1.1,0.05,80,-45.3,65,84,A-,D,B-,73
RRD,R R Donnelley & Sons Co,BUSINS SVC,Comml Svcs-Document Mgmt,41,NYSE,10.72,-4,-0.45,6871,385.2,85,99,A-,-,B,87
AGL,Agilon Health Inc,BUSINS SVC,Comml Svcs-Healthcare,93,NYSE,16.55,-3,-0.51,819,-42.2,2,12,B-,D,C-,19
CRVL,Corvel Corp,BUSINS SVC,Comml Svcs-Healthcare,93,NASDAQ,158.9,-6.1,-10.38,51,72.9,89,93,B-,B,B,91
HCSG,Healthcare Svcs Group,BUSINS SVC,Comml Svcs-Healthcare,93,NASDAQ,17.64,-2.5,-0.46,445,-24.6,36,20,B-,C,B+,31
HCTI,Healthcare Triangle Inc,BUSINS SVC,Comml Svcs-Healthcare,93,NASDAQ,1.46,-2.7,-0.04,8,-94.7,15,6,B-,B,C,30
HSTM,Healthstream Inc,BUSINS SVC,Comml Svcs-Healthcare,93,NASDAQ,24.06,-0.6,-0.14,44,-15.5,41,37,B-,D,B,49
MODV,Modivcare Inc,BUSINS SVC,Comml Svcs-Healthcare,93,NASDAQ,114.67,-1.2,-1.34,64,33.2,61,19,B-,B,D-,45
NRC,National Research Corp,BUSINS SVC,Comml Svcs-Healthcare,93,NASDAQ,39.64,1.2,0.48,82,123.8,84,24,B-,A,C-,65
PINC,Premier Inc Cl A,BUSINS SVC,Comml Svcs-Healthcare,93,NASDAQ,37.51,-0.7,-0.28,381,-2.6,70,72,B-,A,B-,79
RCM,R1 R C M Inc,BUSINS SVC,Comml Svcs-Healthcare,93,NASDAQ,23.25,-1.1,-0.25,600,-13.5,69,55,B-,A,B+,84
THRN,Thorne Healthtech Cl A,BUSINS SVC,Comml Svcs-Healthcare,93,NASDAQ,5.16,-5.3,-0.29,62,-56.7,25,17,B-,C,D-,30
VCRA,Vocera Communications,BUSINS SVC,Comml Svcs-Healthcare,93,NYSE,78.81,-0.1,-0.1,3702,169.1,89,99,B-,B,B+,97
CSGP,Costar Group Inc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NASDAQ,71.01,0.7,0.5,1167,-14.6,84,25,C+,B,E,51
DNB,Dun & Bradstreet Holding,BUSINS SVC,Comml Svcs-Market Rsrch,97,NYSE,20.66,-0.1,-0.03,1103,-25.1,38,65,C+,A,B,71
FDS,Factset Research Sys Inc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NYSE,428.33,1.7,7,91,-49.4,76,89,C+,A,B-,85
FORR,Forrester Research Inc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NASDAQ,54.5,-0.3,-0.17,24,-26.3,80,91,C+,B,B+,90
IT,Gartner Inc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NYSE,301.23,1.9,5.49,193,-33.3,97,92,C+,A,D+,97
MCO,Moodys Corp,BUSINS SVC,Comml Svcs-Market Rsrch,97,NYSE,346.83,0.9,2.93,648,49.2,81,60,C+,A,E,76
MORN,Morningstar Inc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NASDAQ,294.57,2.1,6.2,93,-8.7,78,77,C+,B,B-,83
NLSN,Nielsen Holdings plc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NYSE,19.07,-0.2,-0.04,1659,-11.4,62,28,C+,B,C-,49
RSSS,Research Solutions Inc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NASDAQ,2.15,1.3,0.03,6,-83.4,15,28,C+,E,C-,26
SCOR,Comscore Inc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NASDAQ,3.01,-1,-0.03,167,-16.7,33,23,C+,E,D-,27
SPGI,S&P Global Inc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NYSE,421.63,1,4.17,1348,43.7,89,72,C+,A,D-,83
TRI,Thomson Reuters Corp,BUSINS SVC,Comml Svcs-Market Rsrch,97,NYSE,108.49,0.9,0.99,350,20.3,65,77,C+,B,C-,73
VRSK,Verisk Analytics Inc,BUSINS SVC,Comml Svcs-Market Rsrch,97,NASDAQ,199.88,1.7,3.31,460,-20.6,70,65,C+,A,C,73
ADP,Automatic DataProcessing,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,207.43,0.9,1.87,1237,12.3,81,69,C,A,E,69
ALJJ,Alj Regional Holdings,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,1.85,8.9,0.15,93,-56.4,20,97,C,D,C+,55
ARMK,Aramark,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,34.54,0,0,518,-50.8,69,44,C,E,C+,61
ATTO,Atento SA,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,25.27,1.2,0.29,16,7.3,69,85,C,E,B,71
CNDT,Conduent Incorporated,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,4.74,-1.1,-0.06,961,-20.1,47,20,C,D,D-,24
CRDA,Crawford & Co Cl A,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,7.73,0.1,0.01,18,-60.1,47,28,C,B,C,42
CRDB,Crawford & Co Cl B,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,7.71,1.4,0.11,2,-73.7,52,29,C,B,E,37
CSGS,C S G Systems Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,58.08,2.2,1.25,243,99.2,78,93,C,B,B-,83
CTAS,Cintas Corp,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,391.94,1.2,4.62,271,-25.7,87,69,C,B,D+,77
EXLS,Exlservice Holdings Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,121.95,0,0.04,74,-20.8,91,89,C,B,D,89
G,Genpact Ltd,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,49.96,0.3,0.17,618,18.4,86,81,C,B,E,74
HQY,Healthequity Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,52.78,-1.5,-0.83,640,-18.3,70,20,C,C,B,43
NSP,Insperity Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,106.72,0.8,0.87,84,-12.3,64,81,C,B,C+,79
PAE,P A E Incorporated Cl A,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,10.03,0,-0.01,219,-58.3,45,84,C,B,B,76
PAYX,Paychex Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,119.81,1.4,1.71,1279,11.2,86,84,C,A,D-,82
PFSW,P F S Web Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,11.45,-0.5,-0.06,37,-19,45,92,C,B,C+,65
QH,Quhuo Ltd Cl A Adr,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,0.82,-6.1,-0.05,10,-92.6,18,1,C,-,D,5
RDVT,Red Violet Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,25.73,-6.4,-1.75,39,8.5,60,81,C,D,D-,61
SGC,Superior Group of Co,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,20.33,-1.6,-0.33,13,-34.2,54,25,C,B,E,36
SP,SP Plus Corp,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,27.25,-0.8,-0.23,28,-43.7,47,28,C,E,B+,50
SRT,Startek Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,4.87,0.2,0.01,72,3.2,39,19,C,C,B-,36
TDCX,T D C X Inc Cl A Ads,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,17.88,3.1,0.54,150,-43.1,95,25,C,A,B-,72
TNET,Trinet Group Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,86.47,0.9,0.73,124,-0.4,91,55,C,B,D-,77
TTEC,T Tec Holdings Inc,BUSINS SVC,Comml Svcs-Outsourcing,120,NASDAQ,77.33,-1.4,-1.14,93,-0.9,84,25,C,A,D+,62
UNF,Unifirst Corp,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,187.48,-1.6,-3.04,30,-24.2,56,35,C,C,D+,44
WNS,W N S Holdings Ltd Ads,BUSINS SVC,Comml Svcs-Outsourcing,120,NYSE,87.14,3.1,2.61,107,4.9,80,79,C,A,C-,84
AMN,A M N Healthcare Svcs,BUSINS SVC,Comml Svcs-Staffing,65,NYSE,103.75,2.1,2.12,270,-24,95,88,B,A,C+,97
ASGN,ASGN Incorporated,BUSINS SVC,Comml Svcs-Staffing,65,NYSE,115.39,-0.3,-0.3,140,5.4,88,85,B,B,C-,93
BBSI,Barrett Business Svcs,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,63.65,-1.3,-0.86,20,-20.7,70,28,B,C,B,60
BGSF,Bgsf Inc,BUSINS SVC,Comml Svcs-Staffing,65,NYSE,13.84,-5.9,-0.87,15,-17.6,74,91,B,C,C+,86
CCRN,Cross Country Healthcare,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,22.08,0.5,0.1,253,-24.9,77,98,B,B,C+,94
DLHC,D L H Holdings Corp,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,16.24,6.6,1.01,130,79.1,94,95,B,A,B-,98
FA,First Advantage Corp,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,16.96,0,0,198,-47.1,69,31,B,A,C,71
HHR,Headhunter Group Plc Ads,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,48.11,3.1,1.46,207,2.8,98,86,B,A,B,96
HQI,Hirequest Inc,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,18.4,0.9,0.16,13,-10,66,79,B,A,B,87
HSII,Heidrick & Struggles,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,43.6,-1.3,-0.57,46,-33,98,84,B,B,B-,98
HSON,Hudson Global Inc,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,32.5,5.3,1.64,28,41.2,69,99,B,C,A,98
JOB,G E E Group Inc,BUSINS SVC,Comml Svcs-Staffing,65,AMEX,0.52,-2.5,-0.01,370,-69.9,39,42,B,C,C,43
JOBS,Fifty One Job Inc Ads,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,49.44,-1.8,-0.89,122,-55.5,39,20,B,B,C-,41
KELYA,Kelly Services Inc Cl A,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,17.03,-1.2,-0.2,58,-28.8,34,26,B,D,C,38
KELYB,Kelly Services Inc Cl B,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,16.99,0,0,0,0,34,23,B,D,B,35
KFRC,Kforce Inc,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,68.51,-0.5,-0.31,63,-8.8,90,91,B,B,C-,94
KFY,Korn Ferry,BUSINS SVC,Comml Svcs-Staffing,65,NYSE,67.65,-0.4,-0.3,201,-12.8,86,72,B,B,B-,91
MAN,Manpowergroup,BUSINS SVC,Comml Svcs-Staffing,65,NYSE,106.91,-2,-2.19,248,11.3,69,79,B,C,B+,80
MHH,Mastech Digital Inc,BUSINS SVC,Comml Svcs-Staffing,65,AMEX,18.22,1.5,0.26,19,131.8,84,69,B,B,A-,91
PIXY,ShiftPixy Inc,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,1.38,13.1,0.16,6244,-26,24,19,B,-,C,26
RCRT,Recruiter.com Group Inc,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,2.19,1.9,0.04,114,-70.8,30,11,B,-,D-,26
RHI,Robert Half Intl Inc,BUSINS SVC,Comml Svcs-Staffing,65,NYSE,116.69,1.8,2.1,537,-10.2,89,94,B,A,D-,92
STAF,Staffing 360 Solutions,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,0.83,-4.7,-0.04,37,-93.5,69,2,B,E,C+,29
TBI,Trueblue Inc,BUSINS SVC,Comml Svcs-Staffing,65,NYSE,26.57,-1,-0.27,64,-45.4,68,79,B,D,C,84
UPWK,Upwork Inc,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,28.34,0.4,0.1,1187,-2.7,42,13,B,C,D-,37
VOLT,Volt Information Science,BUSINS SVC,Comml Svcs-Staffing,65,AMEX,3.12,-1.3,-0.04,35,-49.6,42,35,B,C,C-,44
WHLM,Wilhelmina Intl Inc,BUSINS SVC,Comml Svcs-Staffing,65,NASDAQ,4.24,0,0,0,-96.2,69,21,B,C,B,54
ACN,Accenture Plc,BUSINS SVC,Computer-Tech Services,96,NYSE,359.52,1.7,6.1,1533,-14.6,82,89,B-,A,E,86
AGIL,Agilethought Inc Cl A,BUSINS SVC,Computer-Tech Services,96,NASDAQ,5.28,-1.1,-0.06,53,-39.8,37,11,B-,E,C+,19
ALYA,Alithya Group Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,2.97,5.1,0.15,52,233,46,85,B-,D,B-,67
AVCT,American VirtualCloudTec,BUSINS SVC,Computer-Tech Services,96,NASDAQ,1.12,-5.9,-0.07,3090,-86.5,1,2,B-,D,E,1
CACI,C A C I Intl Cl A,BUSINS SVC,Computer-Tech Services,96,NYSE,255.46,3.6,8.78,138,62.3,64,39,B-,B,C-,60
CDW,CDW,BUSINS SVC,Computer-Tech Services,96,NASDAQ,194.8,2.9,5.4,613,14.8,91,85,B-,B,C+,89
CINT,Ci&t Inc Cl A,BUSINS SVC,Computer-Tech Services,96,NYSE,12.77,-2,-0.26,28,-83.2,31,19,B-,B,D+,36
CLSK,Cleanspark Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,6.68,-7.7,-0.56,1333,-16.3,56,3,B-,C,E,32
CSPI,C S P Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,8.22,-2.9,-0.25,2,-70.4,33,37,B-,E,D+,32
CTG,Computer Task Group Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,8.97,1.4,0.12,5,-80.1,32,88,B-,C,B+,67
CTSH,Cognizant Tech Sol,BUSINS SVC,Computer-Tech Services,96,NASDAQ,88.13,2,1.71,2522,42.3,64,86,B-,B,D+,77
DAVA,Endava Plc Cl A Ads,BUSINS SVC,Computer-Tech Services,96,NYSE,123.62,-0.7,-0.84,107,-37.1,99,83,B-,A,C,92
DAVE,Dave Inc Cl A,BUSINS SVC,Computer-Tech Services,96,NASDAQ,13.96,-2.4,-0.34,1059,70.2,10,99,B-,D,-,67
DOX,Amdocs Limited,BUSINS SVC,Computer-Tech Services,96,NASDAQ,78.1,1.4,1.11,891,141.1,57,69,B-,B,D+,66
DXC,Dxc Technology Company,BUSINS SVC,Computer-Tech Services,96,NYSE,30.61,-0.6,-0.18,991,-11.7,77,42,B-,D,D-,53
EPAM,Epam Systems Inc,BUSINS SVC,Computer-Tech Services,96,NYSE,474.94,-1.9,-9.43,419,-17.9,96,39,B-,A,E,76
FORTY,Formula Systems Ltd Adr,BUSINS SVC,Computer-Tech Services,96,NASDAQ,115.55,2.6,2.95,11,87.6,82,90,B-,B,D,85
FTCI,FTC Solar Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,4.06,-3.6,-0.15,992,24.8,2,4,B-,-,E,1
FTFT,Future FinTech Group Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,0.84,-3.3,-0.03,592,-78.9,12,2,B-,-,E,8
GDYN,Grid Dynamics Hldgs Cl A,BUSINS SVC,Computer-Tech Services,96,NASDAQ,25.86,-2.8,-0.74,394,13.7,97,97,B-,B,D,93
GIB,C G I Inc Cl A,BUSINS SVC,Computer-Tech Services,96,NYSE,88.56,2.8,2.4,338,115.1,80,55,B-,C,B,73
GLOB,Globant SA,BUSINS SVC,Computer-Tech Services,96,NYSE,250.75,-3.1,-7.92,176,-54.9,99,72,B-,A,B,92
GTLB,Gitlab Inc Cl A,BUSINS SVC,Computer-Tech Services,96,NASDAQ,63.6,-5.9,-3.96,495,-46.1,7,14,B-,D,B-,26
HCKT,Hackett Group Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,19.43,0.3,0.05,34,-31.4,80,85,B-,B,B,90
HPE,Hewlett Packard Ent Co,BUSINS SVC,Computer-Tech Services,96,NYSE,17.05,1.4,0.24,6476,-21.5,88,90,B-,C,B,84
IBEX,Ibex Ltd,BUSINS SVC,Computer-Tech Services,96,NASDAQ,14.75,0.9,0.13,17,-32.3,30,20,B-,B,C-,32
IBM,Intl Business Machines,BUSINS SVC,Computer-Tech Services,96,NYSE,137.45,1.4,1.92,3817,-16.3,54,75,B-,B,C,71
IMTE,Integrated Media Tech,BUSINS SVC,Computer-Tech Services,96,NASDAQ,7.06,-4.3,-0.32,237,-83.5,35,98,B-,E,B-,62
INFY,Infosys Ltd Ads,BUSINS SVC,Computer-Tech Services,96,NYSE,23.83,1.3,0.31,3643,-40.8,69,90,B-,A,D,84
INOD,Innodata Inc,BUSINS SVC,Computer-Tech Services,96,NASDAQ,5.47,-3.7,-0.21,31,-57.6,19,19,B-,D,D-,28
