Symbol,Name,Sector,Industry Name,Ind Group Rank,Exchange,Current Price,Price % Chg,Price $ Chg,Volume (1000s),Vol % Chg vs 50-Day,EPS Rating,RS Rating,Ind Group RS,SMR Rating,A/D Rating,Comp Rating
SEDG,Solaredge Technologies,ENERGY,Energy-Solar,196,NASDAQ,238.54,-1.5,-3.69,349,-47.6,91,25,E,A,C,57
SHLS,Shoals Tech Grp Cl A,ENERGY,Energy-Solar,196,NASDAQ,16.52,-4.1,-0.72,1574,28.5,79,10,E,B,C,38
SOL,Renesola Ltd Ads,ENERGY,Energy-Solar,196,NYSE,5.2,-4.9,-0.27,529,-61.5,29,11,E,D,D+,15
SPI,S P I Energy Co Ltd,ENERGY,Energy-Solar,196,NASDAQ,2.92,-6.7,-0.21,231,-42.4,8,9,E,D,D+,8
SPWR,Sunpower Corp,ENERGY,Energy-Solar,196,NASDAQ,15.75,-4.8,-0.8,1965,-26.1,69,10,E,D,C,33
SUNW,Sunworks Inc,ENERGY,Energy-Solar,196,NASDAQ,2.07,-9.2,-0.21,1269,12.7,19,1,E,D,C+,9
VVPR,Vivopower International,ENERGY,Energy-Solar,196,NASDAQ,2.43,-3.6,-0.09,26,-76.7,69,4,E,E,E,13
BRN,Barnwell Industries,ENERGY,Oil&Gas-Cdn Expl&Prod,1,AMEX,2.66,2,0.05,213,173.3,69,69,A+,B,C,77
CNQ,Canadian Natural Res Ltd,ENERGY,Oil&Gas-Cdn Expl&Prod,1,NYSE,52.95,0.9,0.47,2162,-21.6,74,98,A+,C,C+,97
CPG,Crescent Point Energy,ENERGY,Oil&Gas-Cdn Expl&Prod,1,NYSE,6.72,0.1,0.01,4045,-36.2,90,99,A+,B,B,99
ERF,Enerplus Corporation,ENERGY,Oil&Gas-Cdn Expl&Prod,1,NYSE,12.23,1.5,0.19,1777,-27.8,62,99,A+,B,B,99
OBE,Obsidian Energy Ltd,ENERGY,Oil&Gas-Cdn Expl&Prod,1,AMEX,7.3,-4.2,-0.32,420,1672.4,7,75,A+,E,C,0
VET,Vermilion Energy Inc,ENERGY,Oil&Gas-Cdn Expl&Prod,1,NYSE,16.2,0.1,0.02,2341,13.3,23,99,A+,E,A-,85
BORR,Borr Drilling Ltd,ENERGY,Oil&Gas-Drilling,9,NYSE,2.22,-0.9,-0.02,222,-61.4,47,93,A+,E,B-,74
CHX,Championx Corporation,ENERGY,Oil&Gas-Drilling,9,NASDAQ,23.48,-1.4,-0.34,799,-16.5,69,83,A+,C,B,92
HP,Helmerich & Payne Inc,ENERGY,Oil&Gas-Drilling,9,NYSE,29.78,-2,-0.6,1306,19.3,38,81,A+,D,B,81
ICD,Independence Contr Drill,ENERGY,Oil&Gas-Drilling,9,NYSE,3.22,-2.4,-0.08,210,37.8,37,35,A+,E,B-,45
NBR,Nabors Industries Ltd,ENERGY,Oil&Gas-Drilling,9,NYSE,112.9,-1.3,-1.5,94,1.1,18,96,A+,E,B,74
NE,Noble Corp,ENERGY,Oil&Gas-Drilling,9,NYSE,25.99,-1.1,-0.29,258,-10.1,52,79,A+,E,B+,77
PDS,Precision Drilling Corp,ENERGY,Oil&Gas-Drilling,9,NYSE,45.94,0.5,0.25,35,-21.6,12,98,A+,E,C+,72
PTEN,Patterson-Uti Energy Inc,ENERGY,Oil&Gas-Drilling,9,NASDAQ,10.5,-0.8,-0.09,1636,-19.5,30,96,A+,E,A,84
RIG,Transocean Ltd,ENERGY,Oil&Gas-Drilling,9,NYSE,3.5,-0.8,-0.03,19057,51.3,5,72,A+,E,C+,48
VAL,Valaris Limited,ENERGY,Oil&Gas-Drilling,9,NYSE,42.31,-1.4,-0.58,243,-29.4,50,98,A+,E,B,88
CCLP,C S I Compressco Lp,ENERGY,Oil&Gas-Field Services,12,NASDAQ,1.44,0.3,0,28,-70.1,22,52,A+,E,B,49
CELP,Cypress Environ Ptnrs LP,ENERGY,Oil&Gas-Field Services,12,NYSE,0.93,-7,-0.07,56,36.6,5,9,A+,E,D-,16
CLB,Core Laboratories Nv,ENERGY,Oil&Gas-Field Services,12,NYSE,26.93,-2.7,-0.76,242,-17.3,50,42,A+,C,C,58
CVEO,Civeo Corporation,ENERGY,Oil&Gas-Field Services,12,NYSE,22.36,-1.5,-0.34,20,-18.3,8,91,A+,D,B+,72
DWSN,Dawson Geophysical Co,ENERGY,Oil&Gas-Field Services,12,NASDAQ,2.34,0,0,6,-93.9,20,39,A+,E,B,40
ENSV,Enservco Corporation,ENERGY,Oil&Gas-Field Services,12,AMEX,0.65,-0.2,0,296,36.6,23,7,A+,E,D+,28
FTK,Flotek Industries Inc,ENERGY,Oil&Gas-Field Services,12,NYSE,1.02,17.2,0.15,3349,33.1,54,13,A+,E,D-,32
FTSI,Fts International Cl A,ENERGY,Oil&Gas-Field Services,12,AMEX,26.34,-0.3,-0.07,103,-23.7,52,90,A+,E,B-,77
HAL,Halliburton Co,ENERGY,Oil&Gas-Field Services,12,NYSE,31.38,0,0.01,9654,17.4,73,98,A+,B,B+,99
HLX,Helix Energy Solutions,ENERGY,Oil&Gas-Field Services,12,NYSE,3.85,-0.4,-0.02,1514,26,8,39,A+,E,B+,39
KLXE,Klx Energy Services Hldg,ENERGY,Oil&Gas-Field Services,12,NASDAQ,5.41,-1.3,-0.07,243,-24.4,45,35,A+,D,B,53
LBRT,Liberty Oilfield Sv Cl A,ENERGY,Oil&Gas-Field Services,12,NYSE,12.27,-3.6,-0.46,571,-49.3,41,81,A+,C,C,74
MTRX,Matrix Service Co,ENERGY,Oil&Gas-Field Services,12,NASDAQ,7.1,-5.1,-0.38,193,-35.6,1,16,A+,E,B-,26
NCSM,N C S Multistage Holding,ENERGY,Oil&Gas-Field Services,12,NASDAQ,41.2,4.8,1.87,11,163,46,95,A+,D,B+,89
NES,Nuverra Environmental,ENERGY,Oil&Gas-Field Services,12,AMEX,1.92,6.7,0.12,134,-96.2,19,25,A+,E,D-,29
NESR,National EnrgSvcs Reuntd,ENERGY,Oil&Gas-Field Services,12,NASDAQ,10.27,-1.6,-0.17,100,-42,53,29,A+,C,B-,55
NEX,NexTier Oilfield Sol Inc,ENERGY,Oil&Gas-Field Services,12,NYSE,6.46,-0.8,-0.06,2255,0.3,45,99,A+,E,A+,93
NINE,Nine Energy Service Inc,ENERGY,Oil&Gas-Field Services,12,NYSE,1.2,-7,-0.09,169,-38.1,41,13,A+,E,C-,37
NOA,North American Const Grp,ENERGY,Oil&Gas-Field Services,12,NYSE,14.77,1.7,0.24,15,-50.6,88,83,A+,A,D+,96
NR,Newpark Resources Inc,ENERGY,Oil&Gas-Field Services,12,NYSE,3.83,1.3,0.05,385,-23,48,93,A+,D,B-,84
OII,Oceaneering Intl Inc,ENERGY,Oil&Gas-Field Services,12,NYSE,14.07,-1.6,-0.23,419,-19.1,60,93,A+,E,D+,78
OIS,Oil States International,ENERGY,Oil&Gas-Field Services,12,NYSE,6.61,-2.7,-0.19,377,-50.2,38,89,A+,E,B+,71
PUMP,Propetro Holding Corp,ENERGY,Oil&Gas-Field Services,12,NYSE,11.07,-1.9,-0.21,484,-16.6,49,95,A+,D,B-,84
RES,R P C Inc,ENERGY,Oil&Gas-Field Services,12,NYSE,6.37,0.6,0.04,1066,67.8,69,95,A+,C,B-,94
RNGR,Ranger Energy Svcs Cl A,ENERGY,Oil&Gas-Field Services,12,NYSE,10.05,-2.3,-0.24,15,13.7,14,98,A+,D,B,77
SLB,Schlumberger Ltd,ENERGY,Oil&Gas-Field Services,12,NYSE,39.24,-0.7,-0.29,10466,4.7,75,97,A+,C,B,96
TDW,Tidewater Inc,ENERGY,Oil&Gas-Field Services,12,NYSE,14.24,-4.8,-0.73,194,33.2,25,95,A+,E,A-,77
TTI,Tetra Technologies Del,ENERGY,Oil&Gas-Field Services,12,NYSE,2.98,-2,-0.06,515,-31.1,58,77,A+,E,B-,74
TUSK,Mammoth Energy Services,ENERGY,Oil&Gas-Field Services,12,NASDAQ,1.79,1.1,0.02,46,-90.6,4,6,A+,E,C+,20
USAC,U S A Compression Ptn LP,ENERGY,Oil&Gas-Field Services,12,NYSE,15.71,0.6,0.09,124,-37.9,18,72,A+,E,D-,55
USWS,U S Well Svcs Inc Cl A,ENERGY,Oil&Gas-Field Services,12,NASDAQ,0.86,-21.1,-0.23,1360,171.7,46,4,A+,E,D+,33
VTOL,Bristow Group Inc,ENERGY,Oil&Gas-Field Services,12,NYSE,33.6,-1.3,-0.44,33,-23.2,39,89,A+,C,B,80
XPRO,Expro Group Holdings NV,ENERGY,Oil&Gas-Field Services,12,NYSE,16,-2.7,-0.45,259,-50.9,42,42,A+,E,B-,57
AM,Antero Midstream Corp,ENERGY,Oil&Gas-Integrated,5,NYSE,10.35,2.8,0.29,3167,28.3,76,83,A+,B,D-,84
BP,B P Plc Adr,ENERGY,Oil&Gas-Integrated,5,NYSE,32.01,0.8,0.25,10670,-6.2,69,95,A+,D,B+,96
CVE,Cenovus Energy Inc,ENERGY,Oil&Gas-Integrated,5,NYSE,15.25,0.7,0.11,7634,-11.2,69,99,A+,C,B,98
CVX,Chevron Corp,ENERGY,Oil&Gas-Integrated,5,NYSE,135.75,0.7,0.96,8724,-9.8,69,96,A+,A,B,99
E,Eni Spa Ads,ENERGY,Oil&Gas-Integrated,5,NYSE,30.42,0.3,0.08,234,-26.6,69,94,A+,C,B+,96
EC,Ecopetrol Sa Adr,ENERGY,Oil&Gas-Integrated,5,NYSE,14.74,0.1,0.02,369,-40.4,89,87,A+,B,B-,99
EQNR,Equinor ASA Adr,ENERGY,Oil&Gas-Integrated,5,NYSE,28.56,1.3,0.36,2929,4.2,68,96,A+,B,C+,98
EQT,E Q T Corp,ENERGY,Oil&Gas-Integrated,5,NYSE,22.25,2.1,0.46,7671,39.3,69,90,A+,D,C,93
IMO,Imperial Oil Ltd,ENERGY,Oil&Gas-Integrated,5,AMEX,43.03,-0.5,-0.23,495,46.4,69,98,A+,C,A,99
MRO,Marathon Oil Corporation,ENERGY,Oil&Gas-Integrated,5,NYSE,21,1.7,0.35,14472,-4.3,69,99,A+,C,B+,97
NFE,New Fortress Energy Cl A,ENERGY,Oil&Gas-Integrated,5,NASDAQ,22.28,-3,-0.69,462,-19.4,50,15,A+,D,D-,41
PBR,Petroleo Bras Sa Ptr Adr,ENERGY,Oil&Gas-Integrated,5,NYSE,13.59,-1.9,-0.27,21897,-19.3,69,99,A+,B,A-,99
PBRA,Petroleo Bras Ptr Adr Pf,ENERGY,Oil&Gas-Integrated,5,NYSE,12.35,-1.9,-0.24,8742,-20,69,98,A+,B,B+,99
PTR,Petrochina Co Ltd Adr,ENERGY,Oil&Gas-Integrated,5,NYSE,50.99,1.2,0.62,190,41.8,35,95,A+,C,B+,94
SHEL,Shell Plc Ads,ENERGY,Oil&Gas-Integrated,5,NYSE,53.26,1.1,0.58,3672,-12.2,65,95,A+,E,B+,98
SLNG,Stabilis Solutions Inc,ENERGY,Oil&Gas-Integrated,5,NASDAQ,3.93,4.8,0.18,0,-90.2,13,10,A+,C,D,33
SNP,China Petrolm & Chem Adr,ENERGY,Oil&Gas-Integrated,5,NYSE,52.7,0.5,0.25,53,-47.4,39,87,A+,C,B+,90
SU,Suncor Energy Inc,ENERGY,Oil&Gas-Integrated,5,NYSE,30.45,1.8,0.55,10139,65.8,69,97,A+,C,B,96
TTE,Totalenergies S E Adr,ENERGY,Oil&Gas-Integrated,5,NYSE,57.28,-1.1,-0.63,2276,15.8,76,95,A+,C,B+,99
WMB,Williams Companies,ENERGY,Oil&Gas-Integrated,5,NYSE,30.7,0.6,0.18,6370,-0.3,87,93,A+,B,B-,97
XOM,Exxon Mobil Corp,ENERGY,Oil&Gas-Integrated,5,NYSE,80.8,0,-0.03,25620,30.9,69,97,A+,C,A-,99
YPF,Y P F Sociedad Anonima,ENERGY,Oil&Gas-Integrated,5,NYSE,4.32,-1.1,-0.05,1414,-39.1,57,84,A+,D,B,83
APA,A P A Corp,ENERGY,Oil&Gas-Intl Expl&Prod,3,NASDAQ,34.88,0.5,0.17,5183,-27.7,69,99,A+,C,B+,97
COP,Conocophillips,ENERGY,Oil&Gas-Intl Expl&Prod,3,NYSE,92.55,1.1,1.01,6965,18.8,69,98,A+,C,C,99
EGY,Vaalco Energy Inc,ENERGY,Oil&Gas-Intl Expl&Prod,3,NYSE,5.48,7.7,0.39,1448,234.5,94,99,A+,A,B+,99
GPRK,Geopark Ltd,ENERGY,Oil&Gas-Intl Expl&Prod,3,NYSE,14.16,-0.4,-0.05,71,-63.8,60,72,A+,E,A-,84
GTE,Gran Tierra Energy Inc,ENERGY,Oil&Gas-Intl Expl&Prod,3,AMEX,1.03,7.3,0.07,10242,285.2,61,96,A+,E,A-,92
HES,Hess Corp,ENERGY,Oil&Gas-Intl Expl&Prod,3,NYSE,93.1,-0.4,-0.4,1805,0.6,69,96,A+,A,B-,99
HUSA,Houston American Energy,ENERGY,Oil&Gas-Intl Expl&Prod,3,AMEX,1.13,-5.8,-0.07,1512,584.5,42,15,A+,C,D-,41
INDO,Indonesia Energy Corp,ENERGY,Oil&Gas-Intl Expl&Prod,3,AMEX,3.97,-10.1,-0.45,1918,16.4,2,33,A+,E,E,26
KOS,Kosmos Energy Ltd,ENERGY,Oil&Gas-Intl Expl&Prod,3,NYSE,4.6,-2.4,-0.12,8920,6.7,40,99,A+,D,B-,80
MUR,Murphy Oil Corp,ENERGY,Oil&Gas-Intl Expl&Prod,3,NYSE,32.97,0.3,0.09,1829,36.2,69,99,A+,B,B-,99
OVV,Ovintiv Inc,ENERGY,Oil&Gas-Intl Expl&Prod,3,NYSE,40.63,-0.4,-0.15,1971,-15.9,81,98,A+,C,C+,98
OXY,Occidental Petroleum,ENERGY,Oil&Gas-Intl Expl&Prod,3,NYSE,39.73,1.1,0.44,12988,-5.3,69,98,A+,D,B+,97
TELL,Tellurian Inc,ENERGY,Oil&Gas-Intl Expl&Prod,3,AMEX,2.49,-2.5,-0.07,15534,51.5,44,23,A+,D,D-,39
TGA,Transglobe Energy Corp,ENERGY,Oil&Gas-Intl Expl&Prod,3,NASDAQ,3.2,0.3,0.01,364,-35.9,69,99,A+,D,B-,94
VIST,Vista Oil & Gas SAB deCV,ENERGY,Oil&Gas-Intl Expl&Prod,3,NYSE,6.38,-1.5,-0.1,167,-50.2,69,99,A+,D,B,96
AROC,Archrock Inc,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,8.52,-0.6,-0.05,373,-37.9,60,55,A-,E,B,65
BKR,Baker Hughes Co Cl A,ENERGY,Oil&Gas-Machinery/Equip,44,NASDAQ,26.88,-2.3,-0.63,7384,20.8,96,93,A-,D,C+,89
DNOW,Now Inc,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,9.1,-1.3,-0.12,636,-11.8,69,83,A-,E,C+,77
DRQ,Dril Quip Inc,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,25.15,-3.1,-0.81,152,-47.4,9,42,A-,E,B-,34
EXTN,Exterran Corporation,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,5.71,1.9,0.11,744,-55.5,21,96,A-,E,A+,73
FET,Forum Energy Technology,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,20.95,4,0.8,30,11.1,44,72,A-,E,C+,63
FTI,TechnipFmc plc,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,6.76,-1.5,-0.11,4712,-19.8,22,29,A-,E,B,34
GEOS,Geospace Technologies,ENERGY,Oil&Gas-Machinery/Equip,44,NASDAQ,6.38,-27.5,-2.42,111,470.7,25,72,A-,E,C,52
GIFI,Gulf Island Fabrication,ENERGY,Oil&Gas-Machinery/Equip,44,NASDAQ,4,-1.7,-0.07,4,-78.3,57,65,A-,E,D+,60
GTLS,Chart Industries Inc,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,122.02,-2.5,-3.11,213,-30.8,81,22,A-,C,D-,55
IO,I O N Geophysical Corp,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,0.54,-9.4,-0.06,2228,30.8,55,1,A-,-,D,27
MIND,Mind Technology Inc,ENERGY,Oil&Gas-Machinery/Equip,44,NASDAQ,1.37,-2.8,-0.04,20,-94.5,25,18,A-,E,D+,31
MRC,M R C Global Inc,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,7.66,0.8,0.06,441,-4.8,69,29,A-,E,C+,56
NGS,Natural Gas Services Grp,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,11.11,1.9,0.21,27,49,4,83,A-,E,C,59
NOV,N O V Inc,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,17.52,1.8,0.31,3955,34.6,25,94,A-,E,A-,70
PFIE,Profire Energy Inc,ENERGY,Oil&Gas-Machinery/Equip,44,NASDAQ,1.16,-2.5,-0.03,24,-68.5,56,75,A-,D,B,71
RCON,Recon Technology Ltd,ENERGY,Oil&Gas-Machinery/Equip,44,NASDAQ,1.05,-5.9,-0.07,449,-22.4,49,3,A-,E,D-,19
SDPI,Superior Drilling Prods,ENERGY,Oil&Gas-Machinery/Equip,44,AMEX,0.75,-1.3,-0.01,82,-44.8,50,24,A-,E,C+,39
WFRD,Weatherford Intl plc,ENERGY,Oil&Gas-Machinery/Equip,44,NASDAQ,32.22,1.6,0.5,161,-19.2,42,99,A-,E,B,79
WHD,Cactus Inc Cl A,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,47.97,-3.5,-1.76,239,-3.8,91,97,A-,B,A-,95
WLMS,Williams Ind Svcs Group,ENERGY,Oil&Gas-Machinery/Equip,44,NYSE,1.9,-2.6,-0.05,228,67.6,23,6,A-,C,E,25
AE,Adams Res & Energy Inc,ENERGY,Oil&Gas-Refining/Mktg,11,AMEX,30.5,1.6,0.48,11,84.2,73,83,A+,B,B-,91
BROG,Brooge Energy Limited,ENERGY,Oil&Gas-Refining/Mktg,11,NASDAQ,8.14,0,0,0,-97.2,21,31,A+,C,C+,50
CAPL,CrossAmerica Partners LP,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,21.09,-5.6,-1.25,82,81.3,62,89,A+,B,B-,94
CEQP,Crestwood Equity Ptnr LP,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,28.64,1.8,0.52,586,55.9,4,72,A+,C,D,64
CLMT,Calumet Spclty Pdt Ptnrs,ENERGY,Oil&Gas-Refining/Mktg,11,NASDAQ,14.28,-1.2,-0.17,79,-65.9,31,99,A+,D,B-,83
CSAN,Cosan S A Ads,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,17.89,0,0,249,151.8,94,88,A+,A,B+,98
CVI,C V R Energy Inc,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,21,1.4,0.29,320,-13.4,42,93,A+,C,B-,84
DK,Delek U S Holdings Inc,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,17.78,3.6,0.62,895,25.5,55,31,A+,D,C,59
GEL,Genesis Energy Lp,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,11.91,2,0.23,323,-31.6,41,96,A+,E,C,80
GLP,Global Partners Lp,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,27.62,-0.2,-0.05,106,23.1,44,90,A+,B,A-,93
HFC,Hollyfrontier Corp,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,36.85,0.1,0.04,1159,-4.9,69,90,A+,C,B,93
INT,World Fuel Services Corp,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,28.45,-2,-0.6,274,18.5,57,44,A+,C,C,70
MPC,Marathon Petroleum,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,78.75,6.4,4.73,10403,101.2,31,96,A+,D,B-,84
NGL,N G L Energy Partners Lp,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,2.6,8.6,0.21,3520,235.5,6,85,A+,D,C+,63
NS,Nustar Energy Lp,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,17.34,-0.7,-0.12,362,3.3,69,79,A+,B,B,90
PARR,Par Pacific Holdings Inc,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,14.64,-2.3,-0.35,192,-39.9,56,52,A+,D,C-,68
PBF,P B F Energy Inc Cl A,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,17.75,1.4,0.25,1558,-28.5,57,98,A+,D,C,89
PSX,Phillips 66,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,87.78,0.1,0.12,3095,25,69,90,A+,B,B-,97
SGU,Star Group LP,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,10.58,0.4,0.04,65,22.8,41,52,A+,B,D-,74
SPH,Suburban Propane Partnrs,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,15.01,-0.3,-0.04,153,-52.4,68,55,A+,B,E,74
SRLP,Sprague Resources LP,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,17.78,0.3,0.06,77,15.5,9,26,A+,B,B-,47
SSL,Sasol Ltd Adr,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,22.89,-2.8,-0.66,413,5.4,52,98,A+,C,A-,98
SUN,Sunoco Lp,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,46.93,0.5,0.23,317,29.2,36,94,A+,A,B+,98
TREC,Trecora Resources,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,8.22,-0.6,-0.05,18,-22,69,87,A+,D,B,92
TRGP,Targa Resources Corp,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,61.32,1,0.59,1071,7.7,45,98,A+,D,A-,93
UGI,U G I Corp Hldg Co,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,45.81,0,-0.02,1031,42.3,47,83,A+,B,C-,86
UGP,Ultrapar Participaco Adr,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,2.76,-3,-0.09,743,-40.9,59,44,A+,C,B-,66
VLO,Valero Energy Corp,ENERGY,Oil&Gas-Refining/Mktg,11,NYSE,86.58,0,0.03,3414,23.6,69,94,A+,C,B,99
VTNR,Vertex Energy Inc,ENERGY,Oil&Gas-Refining/Mktg,11,NASDAQ,4.66,-1,-0.05,2050,5.2,33,99,A+,D,C,70
BPT,B P Prudhoe Bay Rylty Tr,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,8.05,6.4,0.49,527,37.4,69,99,A-,B,A+,98
CRT,Cross Timbers Royalty Tr,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,14.87,0.1,0.02,53,3.3,74,97,A-,A,B+,97
MARPS,Marine Pete Tr Unt Of In,ENERGY,Oil&Gas-Royalty Trust,35,NASDAQ,4.45,-2.6,-0.12,101,170.2,32,52,A-,B,D+,50
MTR,Mesa Royalty Tr Ubi,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,7.2,-9.7,-0.78,25,88.5,45,98,A-,B,B+,89
MVO,M V Oil Trust,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,9.67,-0.4,-0.04,56,-42.7,61,99,A-,B,B,93
NRT,North European Oil Rty,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,12.78,12.9,1.46,277,691.3,65,99,A-,-,C+,86
PBT,Permian Basin Rty Tr Ubi,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,12.79,2.6,0.33,147,-21.3,63,99,A-,A,B+,96
PRT,Permrock Royalty Trust,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,8.74,1.9,0.17,39,-14.8,64,98,A-,A,C+,98
PVL,Permianville Royalty Tr,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,2.2,-1.2,-0.03,88,-7.1,20,96,A-,A,C-,80
SBR,Sabine Royalty Tr Ubi,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,52.34,1.4,0.74,49,6.2,42,97,A-,B,B-,82
SJT,San Juan Basin Rty Tr Ub,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,7.15,6.1,0.41,596,21.5,66,96,A-,A,C-,93
TPL,Texas Pacific Land Corp,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,1110,-1.1,-12.26,15,-41.3,97,33,A-,A,D,79
UROY,Uranium Royalty Corp,ENERGY,Oil&Gas-Royalty Trust,35,NASDAQ,3.19,-6.2,-0.21,417,-27.4,27,33,A-,-,C+,39
VOC,V O C Energy Trust,ENERGY,Oil&Gas-Royalty Trust,35,NYSE,5.37,-1.6,-0.09,92,1.1,71,98,A-,C,A-,95
ALTM,Altus Midstream Cl A,ENERGY,Oil&Gas-Transprt/Pipelne,16,NASDAQ,66.72,0.6,0.4,73,41.4,68,84,A+,-,B,80
ASC,Ardmore Shipping Corp,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,3.61,1.4,0.05,45,-70.2,4,39,A+,E,B,36
BKEP,Blueknight Enrgy Ptnr Lp,ENERGY,Oil&Gas-Transprt/Pipelne,16,NASDAQ,3.78,0.5,0.02,24,-73.1,69,95,A+,-,A-,88
BPMP,BP Midstream Partners LP,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,18.12,1,0.18,442,-27.7,65,97,A+,B,A-,90
CQP,Cheniere Energy Partners,ENERGY,Oil&Gas-Transprt/Pipelne,16,AMEX,51.56,2.8,1.4,157,31.1,83,93,A+,A,A-,98
DCP,D C P Midstream Lp,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,30.7,2.6,0.78,420,11.1,11,89,A+,C,D,74
DHT,D H T Holdings Inc,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,5,-0.9,-0.05,1396,1.5,8,27,A+,C,C,39
DKL,Delek Logistics Prtnr Lp,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,42.76,-3,-1.31,42,24.4,62,72,A+,-,B+,80
DLNG,Dynagas Lng Partners LP,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,2.9,-1,-0.03,3,-89.2,36,55,A+,C,D-,60
DTM,D T Midstream Inc,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,51.51,-2.1,-1.13,404,22.5,79,92,A+,B,B,94
ENB,Enbridge Inc,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,43.19,1.5,0.65,3630,-19.2,76,84,A+,C,E,86
ENLC,Enlink Midstream LLC,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,8.23,1.3,0.11,1047,-38.2,10,98,A+,D,B-,78
EPD,Enterprise Products Ptnr,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,23.81,0.1,0.02,7740,23.5,69,83,A+,A,B-,92
ET,Energy Transfer LP,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,9.97,1.7,0.17,20311,16.8,66,88,A+,C,B-,91
ETRN,Equitrans Midstream Corp,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,7.76,-3.5,-0.29,8689,178.6,14,39,A+,B,E,37
EURN,Euronav NV,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,8.54,-1,-0.09,657,-29.3,8,44,A+,D,B-,50
EZFL,Ezfill Holdings Inc,ENERGY,Oil&Gas-Transprt/Pipelne,16,NASDAQ,1.23,-6.1,-0.08,74,-69.7,7,3,A+,D,B+,30
FLNG,Flex Lng Ltd,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,21.31,6.1,1.22,343,-9.1,98,98,A+,B,E,99
FRO,Frontline Ltd,ENERGY,Oil&Gas-Transprt/Pipelne,16,NYSE,6.9,1.4,0.1,1427,4.3,8,31,A+,C,C-,38
GASS,Stealthgas Inc,ENERGY,Oil&Gas-Transprt/Pipelne,16,NASDAQ,2.11,-3.6,-0.08,60,-25.5,58,26,A+,C,D-,51
GLNG,Golar Lng Ltd,ENERGY,Oil&Gas-Transprt/Pipelne,16,NASDAQ,14.76,-1.3,-0.19,1064,41,1,95,A+,E,B+,72
